482	2/13/2019	11.976	86.819	0.988
483	2/13/2019	11.956	86.799	0.988
484	2/13/2019	11.979	86.766	0.988
485	2/13/2019	11.96	86.747	0.988
486	2/13/2019	11.975	86.77	0.988
487	2/13/2019	11.946	86.758	0.988
488	2/13/2019	11.96	86.78	0.988
489	2/13/2019	11.947	86.817	0.988
490	2/13/2019	11.931	86.761	0.988
491	2/13/2019	11.931	86.763	0.988
492	2/13/2019	11.941	86.792	0.988
493	2/13/2019	11.931	86.761	0.988
494	2/13/2019	11.907	86.755	0.988
495	2/13/2019	11.912	86.775	0.988
496	2/13/2019	11.911	86.747	0.989
497	2/13/2019	11.908	86.8	0.988
498	2/13/2019	11.892	86.763	0.989
499	2/13/2019	11.897	86.759	0.989
500	2/13/2019	11.891	86.716	0.989
501	2/13/2019	11.892	86.733	0.989
502	2/13/2019	11.883	86.753	0.989
503	2/13/2019	12.141	86.652	0.989
504	2/13/2019	12.2	86.698	0.989
505	2/13/2019	12.305	86.819	0.989
506	2/13/2019	12.441	86.856	0.988
507	2/13/2019	12.239	86.889	0.989
508	2/13/2019	12.084	86.885	0.988
509	2/13/2019	12.03	86.882	0.988
510	2/13/2019	12.074	86.903	0.988
511	2/13/2019	12.074	86.902	0.988
512	2/13/2019	11.958	86.874	0.988
513	2/13/2019	12.035	86.895	0.988
514	2/13/2019	11.992	86.909	0.988
515	2/13/2019	12.03	86.884	0.988
516	2/13/2019	12.126	86.824	0.988
517	2/13/2019	12.244	86.915	0.988
518	2/13/2019	12.231	86.97	0.988
519	2/13/2019	12.049	86.851	0.988
520	2/13/2019	12.123	86.937	0.988
521	2/13/2019	12.114	86.96	0.988
522	2/13/2019	12.1	86.978	0.988
523	2/13/2019	12.14	87.007	0.988
524	2/13/2019	12.043	87.01	0.988
525	2/13/2019	12.028	87.013	0.988
526	2/13/2019	12.078	87.079	0.988
527	2/13/2019	11.899	87.079	0.988
528	2/13/2019	12.02	87.076	0.988
529	2/13/2019	11.972	87.068	0.988
530	2/13/2019	12.02	87.085	0.988
531	2/13/2019	11.914	87.069	0.988
532	2/13/2019	11.953	87.09	0.988
533	2/13/2019	11.987	87.091	0.988
534	2/13/2019	11.914	87.088	0.988
535	2/13/2019	11.914	87.091	0.988
536	2/13/2019	11.904	87.087	0.988
537	2/13/2019	11.89	87.107	0.988
538	2/13/2019	11.867	87.132	0.988
539	2/13/2019	11.91	87.137	0.988
540	2/13/2019	11.838	87.147	0.988
541	2/13/2019	11.92	87.126	0.988
542	2/13/2019	11.853	87.149	0.988
543	2/13/2019	11.847	87.128	0.988
544	2/13/2019	11.891	87.147	0.989
545	2/13/2019	11.851	87.096	0.988
546	2/13/2019	11.827	87.095	0.989
547	2/13/2019	11.846	87.068	0.988
548	2/13/2019	11.835	87.014	0.989
549	2/13/2019	12.296	87.063	0.989
550	2/13/2019	11.939	87.113	0.988
551	2/13/2019	12.399	87.103	0.989
552	2/13/2019	11.887	87.157	0.988
553	2/13/2019	11.832	87.087	0.988
554	2/13/2019	12.074	87.106	0.989
555	2/13/2019	12.248	87.078	0.989
556	2/13/2019	12.229	87.123	0.989
557	2/13/2019	12.098	87.117	0.989
558	2/13/2019	12.049	87.065	0.989
559	2/13/2019	12.126	87.032	0.989
560	2/13/2019	12.286	87.048	0.989
561	2/13/2019	12.098	87.085	0.989
562	2/13/2019	12.029	87.048	0.989
563	2/13/2019	12.049	87.088	0.989
564	2/13/2019	12.19	87.096	0.989
565	2/13/2019	12.19	87.08	0.989
566	2/13/2019	12.096	87.028	0.989
567	2/13/2019	12.097	87.051	0.989
568	2/13/2019	12.093	87.093	0.989
569	2/13/2019	12.18	87.086	0.989
570	2/13/2019	12.133	87.154	0.989
571	2/13/2019	12.002	87.141	0.988
572	2/13/2019	11.881	87.137	0.989
573	2/13/2019	11.856	87.087	0.989
574	2/13/2019	11.89	87.089	0.989
575	2/13/2019	11.918	87.044	0.989
576	2/13/2019	11.961	87.031	0.989
577	2/13/2019	11.951	87.001	0.989
578	2/13/2019	11.93	86.933	0.989
579	2/13/2019	11.949	86.935	0.989
580	2/13/2019	11.907	86.968	0.989
581	2/13/2019	11.92	86.941	0.989
582	2/13/2019	11.906	86.933	0.989
583	2/13/2019	11.91	86.912	0.989
584	2/13/2019	11.911	86.928	0.989
585	2/13/2019	11.925	86.917	0.989
586	2/13/2019	11.91	86.914	0.989
587	2/13/2019	11.925	86.924	0.989
588	2/13/2019	11.906	86.933	0.989
589	2/13/2019	11.934	86.874	0.989
590	2/13/2019	11.953	86.892	0.989
591	2/13/2019	11.986	86.862	0.989
592	2/13/2019	11.939	86.893	0.989
593	2/13/2019	11.948	86.882	0.989
594	2/13/2019	11.992	86.878	0.989
595	2/13/2019	12.109	86.943	0.989
596	2/13/2019	12.042	86.951	0.989
597	2/13/2019	11.984	86.985	0.989
598	2/13/2019	12.063	87.028	0.989
599	2/13/2019	12.131	87.062	0.989
600	2/13/2019	12.059	87.087	0.989
601	2/13/2019	12.132	87.117	0.989
602	2/13/2019	12.036	87.154	0.989
603	2/13/2019	12.056	87.186	0.989
604	2/13/2019	12.076	87.187	0.989
605	2/13/2019	12.109	87.156	0.989
606	2/13/2019	12.046	87.146	0.989
607	2/13/2019	12.094	87.12	0.989
608	2/13/2019	12.152	87.136	0.989
609	2/13/2019	12.142	87.13	0.989
610	2/13/2019	12.066	87.171	0.989
611	2/13/2019	12.094	87.138	0.989
612	2/13/2019	12.044	87.082	0.988
613	2/13/2019	12.035	87.098	0.989
614	2/13/2019	12.299	87.216	0.989
615	2/13/2019	12.153	87.408	0.989
616	2/13/2019	12.283	87.579	0.989
617	2/13/2019	11.962	87.762	0.989
618	2/13/2019	12.053	87.923	0.988
619	2/13/2019	11.893	88.107	0.988
620	2/13/2019	11.779	88.204	0.988
621	2/13/2019	11.775	88.279	0.988
622	2/13/2019	11.71	88.361	0.988
623	2/13/2019	11.74	88.408	0.988
624	2/13/2019	11.813	88.453	0.988
625	2/13/2019	11.737	88.501	0.988
626	2/13/2019	11.747	88.519	0.988
627	2/13/2019	11.578	88.54	0.988
628	2/13/2019	11.577	88.489	0.988
629	2/13/2019	11.53	88.534	0.988
630	2/13/2019	11.54	88.565	0.988
631	2/13/2019	11.586	88.66	0.988
632	2/13/2019	11.582	88.729	0.988
633	2/13/2019	11.682	88.859	0.988
634	2/13/2019	11.634	88.902	0.988
635	2/13/2019	11.636	88.994	0.988
636	2/13/2019	11.661	89.049	0.988
637	2/13/2019	11.615	89.144	0.988
638	2/13/2019	11.634	89.13	0.988
639	2/13/2019	11.701	89.102	0.988
640	2/13/2019	11.475	89.154	0.988
641	2/13/2019	11.461	89.183	0.988
642	2/13/2019	11.597	89.179	0.988
643	2/13/2019	11.632	89.236	0.988
644	2/13/2019	11.68	89.247	0.987
645	2/13/2019	11.438	89.216	0.987
646	2/13/2019	11.452	89.2	0.987
647	2/13/2019	11.505	89.189	0.988
648	2/13/2019	11.558	89.185	0.988
649	2/13/2019	11.433	89.188	0.988
650	2/13/2019	11.553	89.16	0.988
651	2/13/2019	11.486	89.196	0.988
652	2/13/2019	11.544	89.185	0.988
653	2/13/2019	11.466	89.163	0.988
654	2/13/2019	11.591	89.163	0.988
655	2/13/2019	11.558	89.204	0.988
656	2/13/2019	11.649	89.169	0.988
657	2/13/2019	11.766	89.172	0.988
658	2/13/2019	11.509	89.154	0.988
659	2/13/2019	11.583	89.204	0.988
660	2/13/2019	11.495	89.19	0.988
661	2/13/2019	11.664	89.151	0.988
662	2/13/2019	11.601	89.16	0.988
663	2/13/2019	11.534	89.195	0.988
664	2/13/2019	11.534	89.188	0.988
665	2/13/2019	11.524	89.159	0.988
666	2/13/2019	11.693	89.186	0.988
